date,temp_c,pressure,light_lux,rain_rate,humidity,wind_speed,cloud_info,month,dayofweek,temp_c_lag1,pressure_lag1,light_lux_lag1,rain_rate_lag1,humidity_lag1,wind_speed_lag1,target_cloud,target_y
2024-10-06,26.777684210526317,1001.9667726315789,9436.589473684211,0.0,57.945684210526316,0.0,bright,10,6,26.39838383838384,1004.6915323232323,9642.111111111111,9.451121212121212,60.13323232323232,0.0008080808080808081,bright,0
2024-10-07,26.008846153846154,1001.9214711538461,6951.442307692308,0.0,52.23048076923077,0.0,bright,10,0,26.777684210526317,1001.9667726315789,9436.589473684211,0.0,57.945684210526316,0.0,bright,0
2024-10-08,26.786631578947368,1003.857807368421,7618.526315789473,0.0,53.300210526315794,0.0,bright,10,1,26.008846153846154,1001.9214711538461,6951.442307692308,0.0,52.23048076923077,0.0,dark,1
2024-10-09,29.827343749999997,993.8383375,11160.463541666666,0.0,53.41651041666666,0.15640625,dark,10,2,26.786631578947368,1003.857807368421,7618.526315789473,0.0,53.300210526315794,0.0,bright,0
2024-10-10,26.611473684210527,1004.6141315789473,9703.77894736842,0.0,57.97547368421053,0.0,bright,10,3,29.827343749999997,993.8383375,11160.463541666666,0.0,53.41651041666666,0.15640625,dim,2
2024-10-11,27.98900709219858,1002.782644680851,12577.382978723404,0.0,57.70758865248227,0.0005673758865248227,dim,10,4,26.611473684210527,1004.6141315789473,9703.77894736842,0.0,57.97547368421053,0.0,bright,0
2024-10-12,28.029017341040465,998.4093809248554,8720.895953757225,0.0,57.45982658959537,0.0013294797687861272,bright,10,5,27.98900709219858,1002.782644680851,12577.382978723404,0.0,57.70758865248227,0.0005673758865248227,dim,2
2024-10-13,29.153894736842105,1005.4308294736842,13482.021052631579,0.0,66.1258947368421,0.0,dim,10,6,28.029017341040465,998.4093809248554,8720.895953757225,0.0,57.45982658959537,0.0013294797687861272,dim,2
2024-10-14,26.966736842105266,1000.6903358778627,11198.45038167939,0.45065954198473285,60.7193893129771,0.0007633587786259542,dim,10,0,29.153894736842105,1005.4308294736842,13482.021052631579,0.0,66.1258947368421,0.0,dim,2
2024-10-15,26.860714285714284,997.4252041884818,10019.858638743455,0.0,62.089790575916226,0.00015706806282722512,dim,10,1,26.966736842105266,1000.6903358778627,11198.45038167939,0.45065954198473285,60.7193893129771,0.0007633587786259542,dim,2
2024-10-16,27.559024390243906,996.231644329897,9589.613402061856,0.021316494845360825,64.17407216494846,0.0008762886597938143,dim,10,2,26.860714285714284,997.4252041884818,10019.858638743455,0.0,62.089790575916226,0.00015706806282722512,dim,2
2024-10-17,27.800523560209424,996.3951638743456,10001.86387434555,0.0,61.02534031413612,0.0013089005235602095,dim,10,3,27.559024390243906,996.231644329897,9589.613402061856,0.021316494845360825,64.17407216494846,0.0008762886597938143,dim,2
2024-10-18,27.95923469387755,997.1523061224491,9834.0,0.0,56.671938775510206,0.001530612244897959,dim,10,4,27.800523560209424,996.3951638743456,10001.86387434555,0.0,61.02534031413612,0.0013089005235602095,dim,2
2024-10-19,28.43737179487179,1000.0141564102564,10284.326923076924,0.0,60.05358974358975,0.0008333333333333334,dim,10,5,27.95923469387755,997.1523061224491,9834.0,0.0,56.671938775510206,0.001530612244897959,dim,2
2024-10-20,28.06736842105263,1006.7586568421053,13765.01052631579,0.0,64.808,0.0,dim,10,6,28.43737179487179,1000.0141564102564,10284.326923076924,0.0,60.05358974358975,0.0008333333333333334,bright,0
2024-10-21,27.58362068965517,1004.1533991379309,9723.931034482759,0.0,56.7023275862069,0.7212931034482759,bright,10,0,28.06736842105263,1006.7586568421053,13765.01052631579,0.0,64.808,0.0,bright,0
2024-10-22,28.430523560209423,999.4273528795811,8545.17277486911,0.0,57.300104712041886,1.274869109947644,bright,10,1,27.58362068965517,1004.1533991379309,9723.931034482759,0.0,56.7023275862069,0.7212931034482759,dim,2
2024-10-23,28.344554973821992,998.6206125654451,9355.251308900524,0.0,56.25910994764398,0.001675392670157068,dim,10,2,28.430523560209423,999.4273528795811,8545.17277486911,0.0,57.300104712041886,1.274869109947644,dim,2
2024-10-24,28.450877192982457,998.5460078947369,10035.649122807017,0.0,56.13070175438596,0.0011403508771929826,dim,10,3,28.344554973821992,998.6206125654451,9355.251308900524,0.0,56.25910994764398,0.001675392670157068,dim,2
2024-10-25,28.118624999999998,998.5187418749999,9336.15,0.0,56.793937500000006,0.0011875,dim,10,4,28.450877192982457,998.5460078947369,10035.649122807017,0.0,56.13070175438596,0.0011403508771929826,bright,0
2024-10-26,28.077591623036646,997.8237172774868,8118.214659685864,0.0,55.00869109947644,0.0007853403141361256,bright,10,5,28.118624999999998,998.5187418749999,9336.15,0.0,56.793937500000006,0.0011875,bright,0
2024-10-27,29.10528795811518,996.8202523560209,9417.623036649215,0.0,55.3161780104712,0.000418848167539267,bright,10,6,28.077591623036646,997.8237172774868,8118.214659685864,0.0,55.00869109947644,0.0007853403141361256,dim,2
